Date,Open,High,Low,Close,Adjusted_close,Volume
2019-04-10,29701.2624,29701.2624,29701.2624,29701.2624,29701.2624,0
2019-04-11,29704.7226,29704.7226,29704.7226,29704.7226,29704.7226,0
2019-04-12,29898.1862,29898.1862,29898.1862,29898.1862,29898.1862,0
2019-04-15,29869.6276,29869.6276,29869.6276,29869.6276,29869.6276,0
2019-04-16,29886.3991,29886.3991,29886.3991,29886.3991,29886.3991,0
2019-04-17,29792.9228,29792.9228,29792.9228,29792.9228,29792.9228,0
2019-04-18,29834.8492,29834.8492,29834.8492,29834.8492,29834.8492,0
2019-04-22,29856.1393,29856.1393,29856.1393,29856.1393,29856.1393,0
2019-04-23,30144.1222,30144.1222,30144.1222,30144.1222,30144.1222,0
2019-04-24,30091.6155,30091.6155,30091.6155,30091.6155,30091.6155,0
2019-04-25,30050.7962,30050.7962,30050.7962,30050.7962,30050.7962,0
2019-04-26,30211.9906,30211.9906,30211.9906,30211.9906,30211.9906,0
2019-04-29,30249.9443,30249.9443,30249.9443,30249.9443,30249.9443,0
2019-04-30,30255.9481,30255.9481,30255.9481,30255.9481,30255.9481,0
2019-05-01,30032.3754,30032.3754,30032.3754,30032.3754,30032.3754,0
2019-05-02,29983.845,29983.845,29983.845,29983.845,29983.845,0
2019-05-03,30306.3024,30306.3024,30306.3024,30306.3024,30306.3024,0
2019-05-06,30186.4037,30186.4037,30186.4037,30186.4037,30186.4037,0
2019-05-07,29678.795,29678.795,29678.795,29678.795,29678.795,0
2019-05-08,29620.754,29620.754,29620.754,29620.754,29620.754,0
2019-05-09,29533.4079,29533.4079,29533.4079,29533.4079,29533.4079,0
2019-05-10,29632.7709,29632.7709,29632.7709,29632.7709,29632.7709,0
2019-05-13,28885.1839,28885.1839,28885.1839,28885.1839,28885.1839,0
2019-05-14,29137.3171,29137.3171,29137.3171,29137.3171,29137.3171,0
2019-05-15,29300.6926,29300.6926,29300.6926,29300.6926,29300.6926,0
2019-05-16,29555.186,29555.186,29555.186,29555.186,29555.186,0
2019-05-17,29352.868,29352.868,29352.868,29352.868,29352.868,0
2019-05-20,29147.1623,29147.1623,29147.1623,29147.1623,29147.1623,0
2019-05-21,29412.3815,29412.3815,29412.3815,29412.3815,29412.3815,0
2019-05-22,29305.8657,29305.8657,29305.8657,29305.8657,29305.8657,0
2019-05-23,28926.786,28926.786,28926.786,28926.786,28926.786,0
2019-05-24,28984.9592,28984.9592,28984.9592,28984.9592,28984.9592,0
2019-05-28,28751.1929,28751.1929,28751.1929,28751.1929,28751.1929,0
2019-05-29,28545.8795,28545.8795,28545.8795,28545.8795,28545.8795,0
2019-05-30,28587.9242,28587.9242,28587.9242,28587.9242,28587.9242,0
2019-05-31,28217.6019,28217.6019,28217.6019,28217.6019,28217.6019,0
2019-06-03,28140.8963,28140.8963,28140.8963,28140.8963,28140.8963,0
2019-06-04,28764.1491,28764.1491,28764.1491,28764.1491,28764.1491,0
2019-06-05,28973.9217,28973.9217,28973.9217,28973.9217,28973.9217,0
2019-06-06,29129.7386,29129.7386,29129.7386,29129.7386,29129.7386,0
2019-06-07,29419.6294,29419.6294,29419.6294,29419.6294,29419.6294,0
2019-06-10,29565.0087,29565.0087,29565.0087,29565.0087,29565.0087,0
2019-06-11,29545.0921,29545.0921,29545.0921,29545.0921,29545.0921,0
2019-06-12,29488.9797,29488.9797,29488.9797,29488.9797,29488.9797,0
2019-06-13,29623.6209,29623.6209,29623.6209,29623.6209,29623.6209,0
2019-06-14,29551.409,29551.409,29551.409,29551.409,29551.409,0
2019-06-17,29594.8293,29594.8293,29594.8293,29594.8293,29594.8293,0
2019-06-18,29890.7321,29890.7321,29890.7321,29890.7321,29890.7321,0
2019-06-19,29985.9118,29985.9118,29985.9118,29985.9118,29985.9118,0
2019-06-20,30251.5527,30251.5527,30251.5527,30251.5527,30251.5527,0
2019-06-21,30181.8417,30181.8417,30181.8417,30181.8417,30181.8417,0
