Date,Open,High,Low,Close,Adjusted_close,Volume
2012-12-05,14603.8,14680.76,14512.24,14620.93,14620.93,993488967
2012-12-06,14606.34,14668.14,14587.73,14667.75,14667.75,839069782
2012-12-07,14693.96,14732.23,14637.65,14706.78,14706.78,792094918
2012-12-10,14688.73,14747.56,14685.45,14721.43,14721.43,793134678
2012-12-11,14759.43,14874.19,14759.43,14818.97,14818.97,967509126
2012-12-12,14846.25,14919.03,14798.18,14815.42,14815.42,907014507
2012-12-13,14801.83,14846.68,14688.2,14722.42,14722.42,871654325
2012-12-14,14693.85,14718.5,14650.84,14667.7,14667.7,890357980
2012-12-17,14690.41,14840.46,14690.41,14838.46,14838.46,960946674
2012-12-18,14854.0,15026.14,14846.46,15016.24,15016.24,1066477539
2012-12-19,15024.23,15027.01,14921.83,14921.84,14921.84,968269447
2012-12-20,14928.83,15002.75,14891.56,15002.73,15002.73,890344267
2012-12-21,14944.96,14944.96,14793.29,14867.68,14867.68,2669986020
2012-12-24,14846.67,14846.67,14809.88,14830.71,14830.71,370702393
2012-12-26,14836.69,14856.91,14726.95,14752.2,14752.2,596882195
2012-12-27,14752.92,14782.36,14569.4,14734.98,14734.98,725355921
2012-12-28,14734.98,14734.98,14576.04,14583.77,14583.77,673316982
2012-12-31,14555.8,14840.6,14543.02,14834.88,14834.88,963339229
2013-01-02,14924.11,15213.99,14924.11,15213.77,15213.77,1185569531
2013-01-03,15207.75,15259.71,15154.81,15192.27,15192.27,929675001
2013-01-04,15203.1,15290.8,15191.59,15276.01,15276.01,870750495
2013-01-07,15246.66,15246.66,15178.8,15229.39,15229.39,827843434
2013-01-08,15217.71,15220.03,15126.71,15184.72,15184.72,905938336
2013-01-09,15202.92,15266.38,15202.92,15234.78,15234.78,857215983
2013-01-10,15279.66,15337.36,15228.72,15335.36,15335.36,901898260
2013-01-11,15332.68,15341.81,15287.94,15336.16,15336.16,815043384
2013-01-14,15320.04,15338.15,15274.76,15325.89,15325.89,0
2013-01-15,15291.34,15363.1,15257.59,15354.57,15354.57,0
2013-01-16,15346.48,15363.71,15303.37,15348.91,15348.91,0
2013-01-17,15371.78,15481.03,15371.78,15441.67,15441.67,0
2013-01-18,15428.41,15491.3,15391.55,15491.3,15491.3,0
2013-01-22,15494.76,15568.19,15448.17,15568.19,15568.19,0
2013-01-23,15574.46,15598.11,15539.12,15583.92,15583.92,0
2013-01-24,15539.34,15670.03,15539.34,15595.04,15595.04,0
2013-01-25,15609.89,15688.57,15609.21,15687.59,15687.59,0
2013-01-28,15686.45,15692.65,15617.07,15663.72,15663.72,0
2013-01-29,15654.21,15735.71,15632.23,15726.21,15726.21,0
2013-01-30,15724.27,15744.07,15635.89,15657.16,15657.16,0
2013-01-31,15652.05,15679.49,15612.6,15635.36,15635.36,0
2013-02-01,15679.22,15803.59,15679.22,15789.94,15789.94,0
2013-02-04,15745.76,15745.76,15601.14,15609.04,15609.04,0
2013-02-05,15650.45,15800.56,15650.45,15766.29,15766.29,0
2013-02-06,15728.4,15785.52,15699.19,15785.12,15785.12,0
2013-02-07,15779.87,15793.43,15643.31,15753.96,15753.96,0
2013-02-08,15778.6,15847.36,15778.6,15847.36,15847.36,0
2013-02-11,15841.82,15845.47,15799.8,15834.69,15834.69,0
2013-02-12,15836.87,15891.2,15823.98,15864.96,15864.96,0
2013-02-13,15882.98,15919.67,15832.45,15879.99,15879.99,0
2013-02-14,15840.66,15913.45,15819.13,15896.06,15896.06,0
2013-02-15,15903.45,15924.64,15825.16,15878.69,15878.69,0
2013-02-19,15896.24,15995.15,15896.24,15995.15,15995.15,0
2013-02-20,15986.52,15986.52,15775.27,15779.18,15779.18,0
2013-02-21,15755.93,15755.93,15610.33,15668.37,15668.37,0
2013-02-22,15711.06,15812.02,15708.12,15811.89,15811.89,0
2013-02-25,15853.77,15908.45,15518.7,15518.73,15518.73,0
2013-02-26,15555.69,15630.4,15485.96,15610.86,15610.86,0
2013-02-27,15605.41,15852.64,15595.29,15809.18,15809.18,0
2013-02-28,15805.58,15906.48,15796.77,15800.71,15800.71,0
2013-03-01,15753.94,15845.05,15651.7,15831.85,15831.85,0
2013-03-04,15805.02,15901.98,15768.29,15901.64,15901.64,0
2013-03-05,15946.66,16093.14,15946.66,16060.02,16060.02,0
2013-03-06,16091.06,16118.94,16047.53,16082.05,16082.05,0
2013-03-07,16092.25,16129.19,16086.94,16117.14,16117.14,0
